pubid,ctuition17,state17,female,black,hisp,yr97,yr98,yr99,yr00,yr01,mhighgrad,msomcol,fhighgrad,fsomcol,parincome,afqt,dayssmklm17,pct_insclnxtyr
4246,1.64475286,54,1,1,0,0,0,0,1,0,1,0,1,0,58.00352859,25.95000076,0,100
4235,1.452651978,54,1,1,0,0,1,0,0,0,0,0,0,1,200.2348938,45.56499863,0,
5764,1.64475286,54,1,1,0,0,0,0,1,0,1,0,1,0,15.50463963,27.56500053,0,100
5739,1.683539867,54,1,0,0,0,0,0,0,1,1,0,1,0,23.25308418,86.36599731,12,
5751,1.64475286,54,0,0,0,0,0,0,1,0,1,0,1,0,47.66882324,16.12299919,30,0
5744,1.64475286,54,0,0,0,0,0,0,1,0,1,0,1,0,46.50616837,62.98400116,0,100
4256,1.683539867,54,0,0,0,0,0,0,0,1,0,1,0,1,95.40184021,96.53199768,0,
5746,1.391393304,54,0,1,0,0,0,1,0,0,1,0,0,0,36.81738281,51.60400009,3,
7907,1.391393304,54,1,1,0,0,0,1,0,0,0,1,0,1,0,28.41300011,0,
7900,1.391393304,54,0,1,0,0,0,1,0,0,1,0,1,0,7.006928921,10.17700005,0,
5783,1.391393304,54,1,0,0,0,0,1,0,0,0,1,1,0,57.87434006,57.99100113,0,
7908,1.683539867,54,1,1,0,0,0,0,0,1,0,0,0,0,9.688784599,2.65899992,1,
7902,1.64475286,54,0,1,0,0,0,0,1,0,1,0,1,0,7.363476276,8.578000069,0,100
4239,1.683539867,54,0,0,1,0,0,0,0,1,0,1,1,0,29.71227455,81.57099915,0,
7896,1.64475286,54,1,1,0,0,0,0,1,0,0,0,1,0,3.627481222,40.13600159,0,75
2204,3.42429018,82,1,0,0,0,1,0,0,0,0,1,0,1,209.0193939,83.36699677,0,
1473,2.723595142,56,0,1,0,0,0,0,1,0,0,1,0,1,57.22842407,73.87400055,0,97
2043,2.745411158,56,0,0,0,0,0,0,0,1,1,0,0,1,318.40448,82.02300262,0,
1466,2.785275698,56,1,1,0,0,0,1,0,0,0,1,0,1,101.7619629,76.55999756,0,
7923,2.745411158,56,1,0,1,0,0,0,0,1,0,1,0,1,10.44451046,8.616000175,0,
2069,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,77.51027679,100,0,
1478,2.723595142,56,0,1,0,0,0,0,1,0,1,0,1,0,47.79800797,49.42699814,0,100
1464,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,118.7199173,53.4980011,0,
1463,2.777451754,56,0,0,0,1,0,0,0,0,0,1,0,1,38.63478088,96.57900238,0,100
221,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,139.1309509,82.20899963,2,
2067,2.723595142,56,1,0,0,0,0,0,1,0,0,1,0,1,111.3021469,69.75900269,0,100
7927,2.745411158,56,1,1,0,0,0,0,0,1,0,1,1,0,141.1947174,40.39400101,0,
1457,2.723595142,56,0,0,0,0,0,0,1,0,0,1,0,1,120.1409378,98.9960022,0,100
2072,2.745411158,56,0,0,0,0,0,0,0,1,0,1,0,1,318.40448,99.66799927,1,
7952,2.745411158,56,0,1,0,0,0,0,0,1,1,0,1,0,5.425719261,46.93099976,0,
1500,2.785275698,56,1,1,0,0,0,1,0,0,0,1,1,0,91.72049713,38.0890007,0,
1462,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,0,95.58899689,0,
7926,2.745411158,56,1,0,1,0,0,0,0,1,0,1,0,1,83.96946716,35.13600159,2,
7932,2.723595142,56,1,1,0,0,0,0,1,0,1,0,1,0,150.1761627,75.45300293,0,100
2003,2.723595142,56,0,0,0,0,0,0,1,0,0,0,0,0,26.13529396,25.59799957,0,50
1476,2.783189774,56,1,1,0,0,1,0,0,0,1,0,0,1,174.4110413,42.1969986,0,
1446,2.745411158,56,0,0,0,0,0,0,0,1,0,1,0,1,76.21844482,49.54199982,0,
2027,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,91.72049713,81.22799683,0,
1450,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,204.1104126,100,0,
2020,2.723595142,56,1,1,0,0,0,0,1,0,0,0,1,0,0,29.39999962,0,100
3625,2.745411158,56,0,1,0,0,0,0,0,1,0,1,1,0,38.88432312,95.93199921,0,
7964,2.723595142,56,1,1,0,0,0,0,1,0,0,1,0,1,99.85908508,26.69599915,0,100
2060,2.745411158,56,0,0,0,0,0,0,0,1,0,1,0,1,175.0440521,64.56300354,0,
2006,2.785275698,56,0,0,0,0,0,1,0,0,1,0,0,0,36.30064774,94.79699707,0,
8925,2.723595142,56,1,0,0,0,0,0,1,0,0,1,0,1,135.6429901,50.67100143,0,100
7931,2.777451754,56,1,1,0,1,0,0,0,0,0,1,0,1,83.07164001,46.57400131,0,100
7963,2.723595142,56,0,1,0,0,0,0,1,0,1,0,1,0,80.13754272,24.20400047,0,100
2056,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,76.32147217,94.94799805,0,
7962,2.745411158,56,1,1,0,0,0,0,0,1,1,0,0,0,22.40289497,11.86800003,0,
1440,2.783189774,56,1,0,0,0,1,0,0,0,0,0,0,1,72.54962158,74.32700348,0,
7946,2.777451754,56,1,1,0,1,0,0,0,0,0,1,1,0,48.33693314,21.49600029,0,100
1447,2.723595142,56,0,0,0,0,0,0,1,0,0,1,0,1,126.85849,77.99099731,2,99
7936,2.785275698,56,0,1,0,0,0,1,0,0,0,1,0,1,174.3981323,91.11299896,0,
1452,2.723595142,56,0,0,1,0,0,0,1,0,0,1,0,1,80.2231369,55.64899826,0,70
1438,2.785275698,56,1,0,0,0,0,1,0,0,0,1,0,1,82.35467529,87.05200195,0,
1442,2.783189774,56,1,0,0,0,1,0,0,0,0,0,1,0,74.92660522,55.70299911,25,
7947,2.783189774,56,1,1,0,0,1,0,0,0,0,1,1,0,48.33693314,48.92399979,1,
2050,2.783189774,56,0,0,0,0,1,0,0,0,0,1,0,1,89.04171753,65.38300323,0,
8991,2.785275698,56,1,0,0,0,0,1,0,0,0,1,0,1,318.40448,94.57900238,0,
2039,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,25.35232162,86.9240036,0,
1453,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,169.2307739,97.52799988,0,
2070,2.785275698,56,0,0,0,0,0,1,0,0,0,1,0,1,318.40448,88.57700348,0,
1444,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,138.8725891,62.84400177,0,
2066,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,111.3021469,79.09200287,0,
2051,2.785275698,56,0,0,0,0,0,1,0,0,0,1,0,1,89.04171753,93.13600159,0,
1439,2.723595142,56,0,0,0,0,0,0,1,0,0,1,1,0,97.01702881,8.991999626,30,0
2017,2.783189774,56,1,1,0,0,1,0,0,0,1,0,1,0,28.6788044,71.30500031,1,
2063,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,127.2024536,58.75,0,
2040,2.777451754,56,1,0,0,1,0,0,0,0,0,1,0,1,134.3511505,95.91799927,25,100
2062,2.723595142,56,0,0,0,0,0,0,1,0,0,1,0,1,147.5924988,100,0,100
1454,2.783189774,56,1,0,0,0,1,0,0,0,0,1,0,1,318.40448,98.51200104,0,
2042,2.783189774,56,0,0,0,0,1,0,0,0,1,0,0,1,318.40448,91.1230011,0,
2055,2.723595142,56,1,0,0,0,0,0,1,0,0,1,0,1,105.2847977,78.36499786,2,90
1470,2.785275698,56,1,1,0,0,0,1,0,0,0,1,0,1,43.74938583,28.34600067,30,
2028,2.723595142,56,1,0,0,0,0,0,1,0,0,1,0,1,91.72049713,65.55599976,0,100
2029,2.745411158,56,0,0,0,0,0,0,0,1,1,0,1,0,195.8917847,66.89800262,0,
1481,2.745411158,56,0,1,0,0,0,0,0,1,1,0,1,0,15.92061234,42.1269989,0,
2057,2.785275698,56,0,0,0,0,0,1,0,0,0,1,0,1,118.5261383,83.55000305,0,
2038,2.785275698,56,1,1,0,0,0,1,0,0,1,0,1,0,47.02290726,33.29100037,0,
7948,2.723595142,56,0,1,0,0,0,0,1,0,0,1,1,0,48.33693314,27.3220005,1,98
7935,1.785395265,44,0,1,0,0,0,0,0,1,0,1,1,0,120.1409378,16.50799942,0,
2023,2.783189774,56,1,1,0,0,1,0,0,0,0,1,1,0,0,2.871999979,0,
2049,2.785275698,56,0,0,0,0,0,1,0,0,1,0,0,1,218.750061,28.61899948,28,
1445,2.785275698,56,1,0,0,0,0,1,0,0,0,1,0,1,76.21844482,93.45200348,0,
1432,2.785275698,56,1,0,0,0,0,1,0,0,0,1,0,1,130.8631897,58.12400055,0,
7954,2.783189774,56,1,1,0,0,1,0,0,0,0,1,1,0,7.751028061,25.6590004,0,
1433,2.745411158,56,1,0,0,0,0,0,0,1,0,1,0,1,130.8631897,77.55899811,0,
7933,2.785275698,56,0,1,0,0,0,1,0,0,1,0,1,0,118.0739975,26.17499924,0,
7934,2.745411158,56,0,1,0,0,0,0,0,1,1,0,1,0,118.0739975,16.42000008,0,
2253,2.706869841,57,0,0,0,0,0,1,0,0,0,1,1,0,62.7833252,96.77999878,0,
5878,0.712333739,69,1,0,0,0,1,0,0,0,0,1,0,1,109.8062286,43.25299835,0,
2247,2.706869841,57,1,0,1,0,0,1,0,0,1,0,0,1,69.96134949,53.68199921,10,
1623,2.624861717,57,0,0,0,0,0,0,1,0,0,1,0,1,167.5513916,100,0,100
1632,2.668141603,57,0,0,0,0,0,0,0,1,0,1,0,1,105.9307175,76.59999847,0,
1592,2.947280884,57,1,0,0,0,1,0,0,0,0,1,0,1,135.7075806,91.73999786,0,
1619,2.947280884,57,0,0,0,0,1,0,0,0,1,0,0,1,2.544049025,84.68199921,0,
2237,2.624861717,57,0,0,0,0,0,0,1,0,0,1,0,1,108.514389,53.0719986,0,100
1624,2.668141603,57,1,0,0,0,0,0,0,1,0,1,0,1,318.40448,87.78199768,2,
2232,2.947280884,57,1,0,0,0,1,0,0,0,1,0,0,0,159.3611298,70.93599701,30,
2235,2.668141603,57,0,0,0,0,0,0,0,1,1,0,1,0,32.74680328,44.91699982,0,
2233,2.668141603,57,0,0,0,0,0,0,0,1,0,1,0,1,89.04171753,65.38300323,0,
1593,2.624861717,57,1,0,0,0,0,0,1,0,0,1,0,1,114.4822083,38.13899994,30,95
1629,2.706869841,57,1,0,0,0,0,1,0,0,0,1,0,1,75.83089447,100,0,
1646,2.706869841,57,0,0,0,0,0,1,0,0,0,1,1,0,136.2889099,44.67399979,0,
1620,2.668141603,57,0,0,0,0,0,0,0,1,1,0,0,1,2.544049025,67.5039978,0,
1642,2.624861717,57,1,0,0,0,0,0,1,0,0,1,0,1,318.40448,84.03700256,4,100
8578,1.266936421,80,1,0,1,0,1,0,0,0,0,1,0,1,61.36230469,98.3710022,10,
1644,2.947280884,57,1,0,0,0,1,0,0,0,0,1,0,1,64.87325287,77.44599915,30,
2226,2.624861717,57,0,0,0,0,0,0,1,0,0,1,1,0,97.27540588,86.72100067,30,100
2256,2.624861717,57,0,0,0,0,0,0,1,0,1,0,1,0,71.05109406,38.67200089,30,60
2205,3.42429018,82,0,0,0,0,1,0,0,0,0,1,0,1,275.9911804,99.24900055,0,
1596,2.624861717,57,0,0,1,0,0,0,1,0,1,0,1,0,29.71227455,10.55000019,0,80
1639,2.668141603,57,1,0,0,0,0,0,0,1,1,0,1,0,90.68572998,72.76100159,2,
2213,2.624861717,57,0,0,0,0,0,0,1,0,1,0,0,1,89.20141602,83.36000061,0,75
1595,2.706869841,57,1,1,0,0,0,1,0,0,0,1,0,1,68.85496521,80.8809967,0,
1634,2.668141603,57,1,0,0,0,0,0,0,1,0,1,1,0,154.5697174,83.87999725,0,
1640,2.706869841,57,0,0,0,0,0,1,0,0,0,1,1,0,91.72049713,40.83599854,0,
1161,2.597474098,74,0,0,0,0,1,0,0,0,1,0,1,0,63.60122681,26.46199989,20,
2212,2.706869841,57,0,0,0,0,0,1,0,0,0,1,1,0,68.85496521,77.78199768,3,
2262,2.624861717,57,0,0,0,0,0,0,1,0,0,1,0,0,47.92718887,41.08100128,0,10
2236,2.947280884,57,1,0,0,0,1,0,0,0,0,1,0,1,67.1109848,88.29000092,0,
2252,2.947280884,57,0,0,0,0,1,0,0,0,0,1,0,1,62.7833252,100,0,
2990,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,75.04944611,85.94499969,0,
3037,1.963349462,58,1,0,1,0,0,0,0,1,1,0,0,0,22.93012428,38.46500015,0,
1246,2.097944975,58,1,0,0,1,0,0,0,0,0,1,0,1,61.10393524,3.75,0,100
5201,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,80.09395599,47.34600067,30,
3004,1.900409222,58,0,0,0,0,0,1,0,0,0,1,1,0,114.8443985,85.23999786,0,
1279,1.900409222,58,0,0,0,0,0,1,0,0,1,0,0,1,90.10569763,83.1740036,0,
2731,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,78.03993225,97.43299866,0,
1194,1.963349462,58,1,0,0,0,0,0,0,1,1,0,0,0,51.67351913,93.79000092,0,
3008,1.890382171,58,0,0,1,0,0,0,1,0,1,0,1,0,82.35467529,12.06999969,0,100
3063,1.900409222,58,0,0,0,0,0,1,0,0,1,0,1,0,100.6987686,24.10700035,0,
3051,1.890382171,58,1,0,0,0,0,0,1,0,0,1,1,0,195.1967316,87.29399872,1,100
3005,1.963349462,58,1,0,0,0,0,0,0,1,0,1,1,0,114.8443985,71.08300018,0,
1193,1.900409222,58,0,0,0,0,0,1,0,0,1,0,0,0,51.67351913,92.34100342,0,
3075,1.900409222,58,0,0,0,0,0,1,0,0,1,0,1,0,43.27657318,35.77899933,0,
3077,1.963349462,58,0,0,0,0,0,0,0,1,1,0,0,1,70.0176239,71.14600372,0,
1323,1.963349462,58,0,0,1,0,0,0,0,1,0,1,0,1,104.9812164,94.02100372,0,
2734,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,75.04944611,94.33300018,0,100
1278,1.900409222,58,0,0,0,0,0,1,0,0,1,0,0,1,90.10569763,89.93299866,0,
8889,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,107.2225571,96.42199707,0,99
3041,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,32.0375824,56.64400101,29,
5220,1.963349462,58,0,0,0,0,0,0,0,1,0,1,0,1,318.40448,53.16600037,0,
3034,1.963349462,58,0,0,0,0,0,0,0,1,0,1,1,0,43.66412354,31.3239994,0,
1316,1.890382171,58,1,0,0,0,0,0,1,0,1,0,0,0,83.96946716,37.35699844,0,100
1317,1.900409222,58,1,0,0,0,0,1,0,0,1,0,0,0,76.21844482,35.72100067,0,
6965,1.963349462,58,1,1,0,0,0,0,0,1,1,0,1,0,99.85908508,14.6789999,0,
3049,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,157.6042328,87.78099823,0,
5228,1.890382171,58,1,0,0,0,0,0,1,0,1,0,0,0,40.30534744,20.13800049,0,30
8879,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,98.58190155,51.24000168,0,100
1206,1.963349462,58,1,1,0,0,0,0,0,1,0,1,1,0,14.82384205,45.52899933,0,
5183,1.906764746,58,0,0,0,0,1,0,0,0,1,0,1,0,93.01233673,93.71499634,0,
3072,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,54.25719452,90.60500336,0,100
5213,1.963349462,58,0,0,0,0,0,0,0,1,1,0,1,0,55.54903412,10.17700005,30,
5214,1.890382171,58,0,0,0,0,0,0,1,0,1,0,1,0,62.03406143,22.16399956,30,0
1247,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,61.10393524,100,0,
5192,1.900409222,58,1,0,0,0,0,1,0,0,1,0,1,0,47.79800797,89.96499634,0,
3053,1.900409222,58,0,0,0,0,0,1,0,0,1,0,0,1,109.8062286,74.42500305,0,
1322,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,64.20435333,95.32099915,0,
3074,1.890382171,58,0,0,0,0,0,0,1,0,0,1,1,0,91.97885895,75.22200012,0,98
507,1.963349462,58,1,0,0,0,0,0,0,1,0,0,0,0,12.93012905,9.152000427,0,
1283,1.890382171,58,0,0,0,0,0,0,1,0,1,0,1,0,98.1796875,84.85299683,0,0
3054,1.906764746,58,1,0,0,0,1,0,0,0,0,1,1,0,27.12859726,9.472999573,0,
2993,1.963349462,58,0,0,0,0,0,0,0,1,0,1,0,1,15.65707684,97.78700256,0,
8888,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,107.2225571,97.9280014,0,
2724,1.900409222,58,1,1,0,0,0,1,0,0,0,1,0,1,49.08984375,13.75,0,
2708,1.963349462,58,1,0,0,0,0,0,0,1,1,0,1,0,71.69700623,92.65799713,30,
1190,1.906764746,58,1,0,1,0,1,0,0,0,1,0,0,1,42.50792694,49.60800171,30,
5188,1.890382171,58,0,0,0,0,0,0,1,0,0,1,1,0,64.8502655,90.28299713,0,100
6966,1.963349462,58,0,1,0,0,0,0,0,1,0,1,1,0,79.96229553,64.32299805,0,
1286,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,224.9638977,86.94400024,0,100
2710,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,85.26130676,100,0,100
1314,1.900409222,58,1,0,0,0,0,1,0,0,0,1,1,0,61.03934479,69.3769989,0,
5187,1.890382171,58,1,0,0,0,0,0,1,0,1,0,1,0,103.3470383,95.74700165,0,100
1232,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,318.40448,39.20100021,0,100
2986,1.906764746,58,1,0,0,0,1,0,0,0,0,1,1,0,142.9031219,89.75800323,10,
5225,1.890382171,58,1,0,0,0,0,0,1,0,1,0,1,0,27.12859726,70.62799835,28,50
1269,1.906764746,58,1,0,0,0,1,0,0,0,0,1,1,0,43.92249298,84.81199646,30,
1248,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,61.10393524,74.02700043,0,
5212,1.900409222,58,1,0,0,0,0,1,0,0,1,0,1,0,55.54903412,33.27099991,10,
1208,1.900409222,58,0,1,0,0,0,1,0,0,0,1,0,0,0.127202451,19.89100075,0,
1270,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,78.15619659,80.05000305,0,
3064,1.963349462,58,0,0,0,0,0,0,0,1,0,1,1,0,93.43864441,66.23999786,0,
1281,1.963349462,58,0,0,0,0,0,0,0,1,0,1,1,0,81.38579559,87.09200287,5,
3001,1.963349462,58,0,0,0,0,0,0,0,1,0,0,0,1,56.91708755,69.74700165,15,
2709,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,85.26130676,99.23600006,0,
3043,1.963349462,58,0,0,0,0,0,0,0,1,1,0,0,1,89.37451935,67.8710022,0,
2733,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,89.29611969,69.75,0,
1222,1.900409222,58,0,1,0,0,0,1,0,0,0,1,0,1,16.27715874,13.78199959,28,
5208,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,47.00352478,50.55400085,0,
2989,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,147.2695313,53.79999924,1,100
5186,1.906764746,58,1,0,0,0,1,0,0,0,1,0,1,0,103.3470383,93.80799866,2,
5196,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,79.44803619,97.20800018,28,
1296,1.890382171,58,1,1,0,0,0,0,1,0,0,1,0,1,58.51313019,83.73799896,0,100
6967,1.890382171,58,1,1,0,0,0,0,1,0,0,0,1,0,42.37228394,45.09899902,0,100
5191,1.906764746,58,0,0,0,0,1,0,0,0,1,0,1,0,47.79800797,77.80000305,0,
1319,1.963349462,58,1,0,0,0,0,0,0,1,1,0,0,0,36.17146301,50.49399948,30,
8887,1.890382171,58,1,0,0,0,0,0,1,0,1,0,1,0,120.1409378,87.45300293,0,100
1261,1.906764746,58,0,0,0,0,1,0,0,0,1,0,0,1,83.96946716,13.24100018,0,
1191,1.906764746,58,0,0,0,0,1,0,0,0,1,0,1,0,79.06048584,77.23699951,0,
1249,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,318.40448,37.43299866,4,
1259,1.963349462,58,0,0,0,0,0,0,0,1,0,1,1,0,46.50616837,13.2159996,0,
1308,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,66.85261536,94.90100098,0,100
3017,1.963349462,58,1,0,0,0,0,0,0,1,1,0,1,0,49.08984375,62.07699966,0,
1253,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,64.65649414,63.28499985,0,
2699,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,55.80740356,94.18099976,0,
1306,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,84.35702515,75.07099915,0,
2987,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,119.6241989,83.08699799,15,
2714,1.963349462,58,0,0,0,0,0,0,0,1,1,0,1,0,16.92307854,99.01200104,0,
3038,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,80.13754272,96.00700378,0,
1305,1.906764746,58,0,0,0,0,1,0,0,0,0,1,1,0,63.55842972,93.1230011,0,
2702,1.890382171,58,0,0,0,0,0,0,1,0,1,0,1,0,111.4856262,58.60300064,0,85
1290,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,256.9107971,78.56600189,0,
1300,1.963349462,58,0,0,0,0,0,0,0,1,0,1,0,1,26.28890419,73.90200043,0,
5209,1.906764746,58,0,0,0,0,1,0,0,0,1,0,0,1,59.4245491,76.63500214,0,
3032,1.890382171,58,0,0,0,0,0,0,1,0,1,0,0,0,52.96535873,41.93700027,0,90
1257,1.963349462,58,1,0,0,0,0,0,0,1,0,0,1,0,83.96946716,10.04800034,30,
3019,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,122.7246094,87.38200378,0,
7977,1.900409222,58,1,0,1,0,0,1,0,0,1,0,1,0,63.30006409,22.80900002,30,
1267,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,318.40448,98.14499664,5,
9022,1.900409222,58,1,0,0,0,0,1,0,0,0,1,1,0,29.71227455,71.5490036,0,
2984,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,85.46800995,42.45100021,0,
5227,1.906764746,58,1,0,0,0,1,0,0,0,1,0,1,0,40.30534744,62.60100174,0,
6956,1.890382171,58,1,1,0,0,0,0,1,0,0,1,0,1,92.10805511,99.22000122,0,100
1202,1.906764746,58,0,1,0,0,1,0,0,0,1,0,0,0,0,24.29199982,0,
5205,1.906764746,58,1,0,0,0,1,0,0,0,1,0,1,0,74.92660522,77.39299774,0,
2741,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,114.6506195,36.22399902,0,
2698,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,62.80916214,66.50099945,0,
2998,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,35.34468842,39.35599899,0,
5184,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,160.187912,74.33499908,0,
1251,1.906764746,58,0,0,0,0,1,0,0,0,0,1,0,1,95.9189682,87.68599701,0,
2689,1.900409222,58,0,0,0,0,0,1,0,0,0,1,1,0,70.0176239,47.30799866,0,
1265,2.097944975,58,1,0,0,1,0,0,0,0,0,1,1,0,113.7592545,68.3690033,30,0
2706,1.900409222,58,0,0,0,0,0,1,0,0,1,0,1,0,71.69700623,54.03499985,27,
2716,1.890382171,58,0,1,0,0,0,0,1,0,0,1,1,0,30.64239693,80.1210022,0,0
6954,1.900409222,58,0,1,0,0,0,1,0,0,0,1,1,0,107.2225571,30.28800011,0,
1266,1.890382171,58,1,0,0,0,0,0,1,0,1,0,0,0,54.95146179,52.3409996,30,99
2988,1.890382171,58,0,0,0,0,0,0,1,0,1,0,1,0,80.73987579,77.46299744,30,65
6263,1.963349462,58,0,0,0,0,0,0,0,1,0,1,0,1,160.187912,94.48500061,0,
3076,1.900409222,58,0,0,1,0,0,1,0,0,0,1,1,0,127.8919601,85.5739975,0,
5179,1.890382171,58,1,0,0,0,0,0,1,0,1,0,1,0,85.26130676,46.27500153,0,100
1264,1.963349462,58,0,0,0,0,0,0,0,1,1,0,0,0,51.80270386,21.21100044,4,
5206,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,145.3317719,85.55999756,0,100
2711,1.890382171,58,0,0,0,0,0,0,1,0,0,0,0,0,96.8878479,97.69000244,0,100
3025,1.890382171,58,1,0,0,0,0,0,1,0,1,0,0,0,26.57586098,72.63899994,0,100
1307,1.963349462,58,1,0,0,0,0,0,0,1,0,1,0,1,84.35702515,50.4980011,0,
3027,1.963349462,58,0,0,0,0,0,0,0,1,1,0,1,0,120.61763,80.34999847,0,
8975,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,180.8573151,94.4940033,0,
1277,1.900409222,58,0,0,0,0,0,1,0,0,0,0,1,0,43.35471725,45.78099823,30,
1321,1.900409222,58,0,0,0,0,0,1,0,0,0,1,0,1,76.05696106,23.24699974,30,
2982,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,48.44392395,86.69100189,0,
5229,1.906764746,58,0,0,0,0,1,0,0,0,1,0,1,0,96.8878479,55.89599991,2,
2707,1.890382171,58,1,0,0,0,0,0,1,0,1,0,1,0,71.69700623,46.70999908,0,100
5195,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,108.514389,86.8809967,0,
8978,1.900409222,58,0,0,0,0,0,1,0,0,0,1,1,0,100.1561966,87.16699982,0,
3022,1.890382171,58,1,0,0,0,0,0,1,0,0,1,1,0,87.00528717,97.4240036,0,100
5190,1.906764746,58,1,0,0,0,1,0,0,0,1,0,0,1,83.96946716,75.90499878,0,
1254,1.900409222,58,1,0,0,0,0,1,0,0,0,1,0,1,83.95362091,100,20,
1199,1.890382171,58,0,0,0,0,0,0,1,0,1,0,0,1,94.12981415,91.27200317,30,90
5224,1.906764746,58,0,0,0,0,1,0,0,0,1,0,1,0,68.46741486,32.45700073,30,
1218,1.890382171,58,0,1,0,0,0,0,1,0,1,0,1,0,71.05109406,24.37000084,0,70
1313,1.890382171,58,1,0,0,0,0,0,1,0,0,1,0,1,103.9929581,85.18000031,0,100
1288,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,106.2278442,89.64700317,0,99
3015,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,95.85437775,63.5719986,30,100
5223,1.963349462,58,0,0,0,0,0,0,0,1,0,1,1,0,88.87845612,49.66600037,1,
5207,1.906764746,58,1,0,0,0,1,0,0,0,0,1,0,1,47.00352478,60.73899841,0,
3045,1.963349462,58,1,0,0,0,0,0,0,1,1,0,1,0,59.00599289,47.41699982,0,
1241,1.906764746,58,1,0,0,0,1,0,0,0,1,0,0,1,318.40448,88.0019989,4,
1282,1.906764746,58,1,0,0,0,1,0,0,0,1,0,1,0,98.1796875,93.86799622,0,
1294,1.963349462,58,0,0,0,0,0,0,0,1,0,1,0,1,318.40448,58.63999939,0,
1235,1.890382171,58,0,0,0,0,0,0,1,0,0,1,0,1,107.8684769,92.62400055,0,100
5031,1.777018309,49,0,0,0,0,1,0,0,0,0,1,1,0,0.125930429,86.98799896,0,
1836,2.959511042,59,0,0,0,0,0,1,0,0,0,1,0,0,131.8966522,95.85399628,0,
5249,2.959511042,59,0,0,0,0,0,1,0,0,0,1,0,1,55.06072235,77.96099854,0,
1880,2.959511042,59,1,0,0,0,0,1,0,0,1,0,1,0,45.22854233,72.1969986,24,
1893,2.959511042,59,1,0,0,0,0,1,0,0,1,0,1,0,74.92660522,65.21499634,0,
1866,2.959511042,59,1,0,0,0,0,1,0,0,0,1,1,0,57.4867897,36.88000107,1,
5155,2.976448774,59,0,0,0,0,0,0,1,0,0,1,0,1,100.7633667,69.24199677,2,98
